business_id,cool,date,funny,review_id,stars,text,useful,user_id
gGyqnAlpFrka_qzpO7j4lQ,2,2009-05-19 19:12:28,5,2fA_8TK24PULHnFz4CE_JA,2.0,"To the other reviewers 
You are reviewing the god damn stadium, not that your a Philly fan, and OMG your team won the world series in 08. 

-The food sucks, they do not have enough vendors, So if your enjoying the game, you pretty much have to get up to buy yourself a pretzel or soda. 
-Point out the worst food, the ""Hoagies"" or whatever are Terrible. Aren't they suppose to be like really good (Believe I'm in Philly). The french fries are mad greasy and no crunch or anything. They were soggy, greasy fries!!!! 
- They have cheap small TVs, that are blurry as hell, so there goes the idea of watching the game while your on line waiting for your food. 
- I would love to understand how the game has just started (3rd inning), and I find empty beer containers everywhere.. 

This is not part of my judgement, but for other people to be aware and be careful 
Philly fans are the RUDEST and NASTIEST people. They are very drunk people, they get in your face, they will spill things on you. Even if your a girl, they have no respect. 

This stadium SUCKS, visit it, knock it off your list, see cheap home runs, since the stadium is built for hitters... 
but we advised...Bring your own food and beware of Philly fans. 
PS: There still are nasty even if you aren't a mets fan...they are just rude people.",1,B7d4_zvYzjE1D-E2fSw9LA
KZe5kpIHWVuJl6WgNYzceg,1,2017-02-09 07:21:21,0,7PitOkjnZ8lW1fHMElKFFg,5.0,"I cannot say enough how much I loved this place!! It has a great old school diner vibe. The workers there were so so nice. I had never had gumbo and they make it to order but they made us 2 little tasters, and I usually don't even like shrimp but I ate every last bite!!! We also had the grits, fried chicken and the split pea soup was the best freaking split pea soup I have ever had in my life and I am not kidding. And the prices are insanely affordable, between the 2 of us we ordered a lot of food and beers for only $25. Great deal!",2,cnsGL_bWQWYP198iG63btg
liHzAMPn1e7F-cEI3SgbJQ,0,2013-03-18 17:35:26,0,Zu3vjPngnrkqSW5XnMVVbA,5.0,"If you want stunning and unique pieces of jewelry, this is the place for it! The two marvelous owners, Ali and Albisia, are such sweet people. They create amazing jewelry that you really will have a hard time choosing from! I have a necklace, two bracelets, and a ring and am already hankering for more... There's also great music to add to the decor and general ambience of the store... and you get offered wine as you peruse! What can be better than that? 

Hope to visit Tampa again soon and see you guys soon!! :)",0,rur7QlPsA3_rrS845Yz9Ew
NeY1bH6IKJxnn4YAixibsQ,0,2014-04-19 19:45:40,0,D9Toy0Ve0j77tp2iHVW3HA,2.0,"Good menu, solid ingredients, but these folks are not sandwich artists.  I had a Turkey and Brie Wrap one day and the Spinach Florentine Wrap the next.  Both ""wraps"" could have more fittingly been called ""crumples"" because that's how they were assembled.  While watching the sandwich line I kept thinking, ""Thank god they're not trying to fold burritos!""  Everyone in the sandwich line either looked befuddled by anything other than a plain bagel or like they were supposed to be somewhere else ten minutes ago.  Also, can we please hang a few signs like ""order here"", ""pick-up here,"" ""pay-here"" to direct traffic instead of the east coast ""If you don already know, then leave!"" attitude?",0,92KVnXQL9KH5A_aX-lnEdA
qjGS_7iaQDpbVhS6W8qkHQ,0,2016-01-17 06:11:00,0,M7AGmOpm0PzSdSmP8dA_3A,5.0,"This place is absolutely amazing. A cute little bakery and the employees are super attentive. I walked in and was bouncing around from one dessert to another deciding if I should make a purchase. The employee offered me a sample of the banana puddings - definitely try some! And you know how sometimes when they give you so small of a sample to taste, you can't really make a proper judgment because there isn't enough to judge from? Not the case here!

I got the salted caramel banana, the strawberry banana pudding and the upside pineapple cake.

Thoughts: OMG!! I never crave banana pudding and never really thought anything of the dessert. But man after this, I wanted to go home and make my own banana pudding (Although I highly doubt that I could make it half as good)! Their desserts are crafted perfect - three/four layers depending on what you get. The bottom layer the the pudding, second layer is the nilla wafers or they might even use some sort of pound cake(whatever it was - it was AMAZING), third layer, the strawberry and then the top layer is pudding with a nice whipped creme and topping. The creme has so much flavor and the texture is so smooth. Everything just comes together so nicely! 

The upside pineapple cake was BOMB. the cake wasn't too fluffy but was dense to the perfect amount to Taste like what it's suppose to. The pineapple flavor isn't overwhelming but just right. My only problem was that the pineapple bottom got a little too carameliZed with brown sugar and was a bit hard to chew.

Definitely go to this place! I was so sad that there was no option to leave them a tip. (They use an iPad to ring you up). The service/help was so great and I would have left a tip but I had no cash. Any ways, highly recommend this place for desserts!!",2,OXmETnil1QAshKPioX8qjg
8usO-H5uFTzlISfGZN8rSg,0,2016-01-17 16:59:21,0,zgyMyUxdN_ZjUYTAZ9xq2A,5.0,"I visited the new Paoli location. BIG selection of tasty donuts. It's about time--the cardboard impostors found at Dunkin are so lame compared to these beauties. Salted Caramel, Bacon Maple, Lemon--now you're talking my language. Breakfast sandwiches, muffins, and bagels, oh my.",1,TF3TYgfDz54HoUoOm03Ewg
cmkyXHQ1oqLTeLt5QjnQJQ,0,2017-04-08 00:08:47,0,64Ck5J231VPTSXB4K_6GZw,4.0,"So our most recent visit earlier this month was very disappointing, however we received an email from the company's guest service, followed by a call from the Hermitage O'Charley's manager Chris who was very professional and apologetic about our experience and asked that we give his location another try on them. So I convinced my husband to do so. Here's how this 2nd chance went:: Absolutely wonderful. Chris asked that we let him know when we wanted to give the restaurant a second chance, but we decided not to. We didn't want any special attention. We wanted real unreviewed service.  We were seated in the bar because it was a very  busy night, regardless of that the server was very attentive and had a great personality. Our food came out in a timely manner, well prepared and delicious. We have since then been back several times and service continues to remain great.",0,CDlvxW3UBFsjTahLAjMymQ
lkPAmyZDva5Bt4EaqzjS8g,0,2018-03-15 21:20:03,0,gIUerFG2uz_nJo4lpqKgJA,5.0,In love with my haircut! Very reasonable prices as well. This is my second time here. The first time the cut and style were amazing but the color was a little off from what I wanted but it still looked good. I will definitely continue to be a returning customer.,1,toOnaUdZoYbdGU6MP8Gu9g
ew_Hhp12Silh3qjoPaW9IA,0,2018-09-25 11:13:48,0,09hEaV-z00xdrGThgQXUdg,5.0,"So much care is given to healthy, delicious food (ex. Japanese squash rather than white potatoes in curry). Thay have nice touches like a welcome snack and straw wrappers twisted in a rose. The sauces are amazing, menu has so many options, they accomodate special dietary needs easily since everything is made from scratch; even the desserts have that extra touch using both white and black sticky rice. This is our go-to for Thai from now on!",0,jqEBRwNaBNK4dZhCjZx2tQ
h6IzeUVASeDtvKhd2PEsKA,0,2013-02-21 20:43:32,0,Xzajq4GMpuF41Cwwjzf3Iw,5.0,"Great grocery store in the Mid-city neighborhood. It had great deli, soup, hot bar, and salad bar options. It was like a waaaay less expensive Whole Foods. On the weekends they had crawfish or lobster boils by the lbs. This would be my go to store if I lived here for sure. Big plus it's LOCAL!!!

* Fried Chicken was BOMBlicious!!!!",0,5TEx7FuzSgYdKCHO0YHXYQ
t1qF12NdW8KvCqxqbvy-Hg,0,2012-08-14 23:10:33,0,0O_wR2cHmmI6reHJSo4izA,5.0,"I made my Yelp account for the soul purpose of reviewing this place; I think that very much speaks to how I enjoyed the experience. It's exactly what you would expect from a local cafe/coffee shop and then some. The food and coffee were great and the atmosphere was very friendly and casual. The architecture of the dining room was very cool as well - it had a very Victorian feel, which I personally love. The service was a bit slow, but the barista was the only person working behind the counter and she was also very personable, so for that we can forgive her. When I go to a coffee shop I usually go to stay and relax, often reading or sketching. It is the perfect place for that, with both indoor and outdoor tables, a booth, and a counter. I also appreciated the dog-friendly policy but that's definitely a personal preference and isn't right for everyone. The location is also great, being situated in the French quarter. My only complaint is that I could only visit once on my trip to New Orleans.",0,1OkwSQLiEMq-GUHspvJnnA
zjNcjqgQlPrbnn-pV5YCSg,0,2012-05-28 22:22:10,0,bJk7Y9I0olICC2hfoZoj6w,1.0,High pressure tea sales!  Good teas but outrageously expensive.  Try Republic of Tea or even good old Twinings.,0,Vlq8ZFfqA3FWTmjz_C3jcg
vFpbUcVAXxrSz5mFIzKbyw,0,2013-09-04 03:14:34,0,X-o--dwf0HuFMittYi4wCA,1.0,"oh Millers, how i wanted to like you.  You are close to my house, have ample parking, and large spacious tables.  you even have a fireplace in the back for a little ambiance. 

friends and i tried to come here 2 or 3 times for a quick/inexpensive* bite to eat and every time there was a 30-60 minute wait. we thought this must mean they are really good.  perhaps it just means that people in Springfield are willing to settle for a less than average dining experience.  *side note- this place is not inexpensive. 

hubby and i ordered apps- he got zinger boneless wings, and i got the guacamole. portion size was ENORMOUS on the guac - it could have served 8 people, seriously.  flavor was meh. apparently the wingz were good.  hard to tell what hubby enjoyed more, the wingz or the scantily dressed hostesses. 

our server was great, attentive and pleasant.  When something went wrong she did her best to fix it. That was much appreciated.   Side salad came out wilted and gross. management offered to take it off the check, would have rather had a decent salad in the first place but i digress.  Dinner was not very flavorful - at all - and portion sizes were okay. i got the quesadilla appetizer (which was plenty for an entree) but it was very sloppily put together and had no seasoning at all.  I have had food that is presented better and tastes better at fast food restaurants, where i am happy to pay $5 for a meal.  

At the end of the meal, i badly wanted dessert but didnt want to risk another poorly flavored dish.  Not to mention, all the dishes were like lunch tray plastic, and i felt that a $50-60 dinner for two was at least worth a nicer presentation. who knows, it may have even made up for the bland flavors. 

perhaps i was let down by the fact that there always seemed to be a wait and i had over hyped it in my head.  Never have i wanted to send back everything i ordered at a restaurant before this night.  i will never be back.  my husband says he will order the wings, but takeout only. no more dining in at this place.",3,DyMhw62zEnMp3-9_ModB5A
aDn90OI3HgzO8A2FO46j9Q,0,2014-06-12 00:41:01,0,j_jvv-5cf4lwXMPK-WpCRw,2.0,"Came back again bc I am stuck with a membership... The facilities are nice but they do NOT do a good job. Been coming here for 6 months because of the membership I bought. Every time I have to have them re-vacuum or wipe everything down again. They don't clean out the cup holders or wipe the door kick panels. So frustrating. Some of them on the vacuum side do not seem to speak English so it's even harder to have to explain I need it re-washed :( too bad... The location is perfect for me, if only the quality was",0,1AJD4IldxrJyjjRJcZneUg
v5kwdvmg-J8g-ll0nkc3Sw,0,2014-01-17 17:24:25,1,GBs3qi3tur47NYG09MNYCQ,4.0,"I am sort of a simple man, so I had never been to a liquor bar before. I have been to The Libertine twice and had a good experience both times. They use fresh ingredients all the way down to the crushed ice, which they crush with a mallet right at the bar. 

The biggest problem I ran into was figuring out which restroom was the men's. You have to look at the hair on the dimly lit pictures that indicate which is which, all the faces look the same.",1,g9IZ2sfNzkEmoUPzYgBRjA
lGmuIrA9rHZ87_QbPXSIfQ,0,2013-05-29 06:42:58,0,v6NQn2M8ZhJVWVCtUp7kQA,5.0,Came with the family based on a recommendation and was not disappointed.  I consider myself to be a bit of a Pizza connoisseur and this was right up there.  The staff was friendly and the food came out quick.  Solid experience across the board.  I would come back and recommend it to others.,1,8FbnfMDyB_nGXIzU0-Y2xA
dfKF-oAUf3yjnD0WBYDyZQ,0,2013-08-18 17:41:05,0,QyvqHQzpNS1Zdiy88BIb3w,5.0,"We tried these at the Collingswood Art Festival this weekend. they are a bit pricey, but worth it. The flavor is perfect. they aren't greasy. I will be seeking them out. Once you try them... you will want to have them again. they are a light cheddar curd, battered and friend. You don't taste grease or batter. the flavor of the cheese is delicious, and so stringy and melty. The sauces are a delicate compliment to the curd. Well worth the splurge.",0,YHzVud8gFNn1MLAKsek_Iw
pafrjSu3h0v0N8GR3ghNtQ,0,2007-05-19 04:39:51,0,gRnmOTBYa8XhMwG-Dg7vvw,5.0,"Yats rocks. You walk in and they've got 4-6 cauldrons full of your choices...which are written in sidewalk chalk on a blackboard. There's always something vegetarian, and a plate full of any of it costs five fitty. Add a buck and you can get a split plate of 2 delectable cajun creations with rice. But the best part is the ridiculously awesome garlic bread...which you can get a bowl of for like a buck.

Not only is the food awesome, but the owner (Joe Vuskovich) is a local celebrity. He's a famed restaurateur from New Orleans that sells his secret spice to restaurants everywhere. Everybody in town knows him (despite the fact that there are two other locations) and he's highly supportive of local bands and kids that most older people stay away from.",0,D8TOQkqrd0mO2hwL0_VvYQ
MaYb7qMN6BomP1zQGj3Wjg,0,2011-01-09 05:34:28,0,X7TNHS4htMTWSQeBp8LLbw,5.0,"Today after our Ethiopian food fiasco (see Selam review), we literally RAN into Pi after waiting hours to be served at the prior restaurant. We must have looked like a pack of hungry wolves so we told the hostess what had just happened. She seated us right away and sent us two orders of garlic bread (which we later found out were comped!). 

We ordered two pizzas and scarfed it all down. Pi has been consistently good on every visit I have made since I've moved to STL. Service is always excellent. Both the deep dish and thin crust are amazing every time.",0,SJvCPlJ5X6Jkbc0TggIiCg
ivXaeYqM6NK7Pg9EDUG8lw,0,2013-10-03 21:14:43,0,DrecTorUzBxZYzI7xJW2jw,4.0,I went here to get my wisdom teeth out and they did a great job. The only complaint I have is that I never see the same dentist. I've been going here for 5 years.,3,VsFqF8wJBci_eovlgDinDg
3StNEgKAwpCFR1q0urmJrw,0,2018-02-24 19:10:30,0,HcYulXMN_jgausdUXNhBSA,5.0,"After hearing about this place from a fellow Yelp Elite, my SO and I decided to try this place! We were warned of possible waiting times so came here on a Saturday around 10:45, and a line was already forming! 

For apps, we ordered the takoyaki and fried octopus. The takoyaki are delicious-an order comes with 5 balls that were perfectly cooked and topped with sauces. Takoyaki are little circular doughs with squid in the middle, topped with sauces and squid flakes (?). I definitely recommend this app. As for the fried octopus, it was just fried without sauces on top and came with mayo on the side, but it didn't come with enough mayo to dip the octopus in.

For ramen, I got the red spicy tonkotsu ramen and my SO got the black garlic tonkotsu ramen. For both ramen, the thin noodles were mushy/overcooked and just didn't quite fit with the ramen. That was the flaw with the dishes, and it tasted like the noodles were overcooked in a pot of flour-y water so it wasn't as clean (which explains the mushy feeling). They should use more bouncy noodles for this.

Now let's talk about the broth. The broth is flavorful, but the red chili broth was a bit too spicy for me and covered up the depth of the broth. I prefer the black garlic tonkotsu broth for that reason.

Overall, delicious food and pricing is reasonable. The decor is very nice as well, but screaming kids that were running around didn't make our meal pleasant.",1,J0HY6uvoRL2Rh7bc8mvfqA
lRbHFOIFuusN2WOR_ypQ_A,1,2008-12-07 17:21:45,0,OcN2KtJmyb3obc4x-42DgA,5.0,"Hands down best breakfast in Philly!  I've only been here for four months, but I have tried nearly every ""Best of"" spot in town.  I'm a breakfast fanatic so I get little over critical.  However, this small cafe has managed to create incredible flavor while keeping their dishes fresh and simplistic.  While the actual space is ""cozy,"" this menu could easily keep a place as big as Parc overflowing with patrons.",1,dokJpl8Ky-2x_DQ5ZZc1mg
SKgD0jRWVKk3NqOtSs3VFA,0,2017-09-09 15:53:00,0,PiitKajcio34HCc6qMDRZw,5.0,"If I could give this place 6 stars I would. Don't let the looks deceive you, great diner food. Biscuits and gravy were incredible. Portions were more than I could eat.",1,Dx_YWaJx1qJ-YSG9z2NyEQ
GBTPC53ZrG1ZBY3DT8Mbcw,0,2015-01-04 01:43:15,0,MBuZJaK9gzloZ2JaqGqB9w,4.0,"This place is hip.  Perhaps too hip for many over 35 but if you can tolerate the boisterous and extremely casually attired youth--I haven't worn a suit in 20 years either but even 20 year olds should have something besides skinny jeans and T-shirts with borderline obscene slogans in their closets--the food is worth it and the staff copes well.   

I had a 6:00 reservation (obtained the day before) but the sky seemed threatening a downpour so I came early to avoid it and was seated 20 minutes or so before the appointed time.  I often don't even make reservations and have no trouble getting seated at popular places by being there when they open or, for those open all day, coming before the popular dinner hour, but that didn't work the day before at Lüke.  Even at 4:30 the place was packed so I did make one for the following day.

My meal started with the crispy Brussel Sprouts.  Even if you hate Brussels sprouts (I like them), don't be afraid to try this dish--if no one told you you might not know what you were eating.  They are in some sort of sweet/sour sauce/dressing and fried both slightly blackened and crispy as advertised . . . tossed with almond slices, small bits of jalapeño and sprinkled with shavings of cheese on top.

Then I had pork schnitzel and ""pommes frites"" (that's shoestring fries to the Galliphobes).  It came with whitish gravy in a pitcher, I suppose to make it ""Southern"".  The gravy was good but I skipped eating it, doing that the usual way with a squeeze of lemon.  It was excellent and the fries were fine too.

I finished with some excellent decaf and a glass of Kahlua--I had had iced tea with the meal so some alcohol was not an excess.

A lady who was some sort of hostess dropped by my table while I was eating to make sure everything was OK and when told I needed ketchup (for the fries), went and got me some (in a dainty little single-serve Heinz bottle).  My waiter also checked several times but didn't hover.

I am giving it 4 stars.  The 5th star is withheld because of the crowded dining room and noise level . . . nothing to do with the food which I greatly enjoyed.",0,wKmJrv-p7gI6kBvlXQbcFw
nk2a2nI1jfln9zLpxEvTnw,0,2017-10-11 18:32:03,0,MvaEcN28TAT7bbnfoUeBeQ,5.0,"Beers were amazing! I got the porter, the double IPA and the table gutt and they were all fantastic. Food was also killer if you like Russian cuisine. They had a special when I went with a sausage and sauerkraut which was tasty. I also got the pickled everything appetizer, great choice. This place rules.",0,10dW9AMs9mlPVHfpLKbrYQ
yqRF449dYddbt1bDg50J_Q,0,2011-02-13 18:38:30,0,eCFQedPPYvVmXLz7R4_71A,4.0,"There are a ton of good sushi places in Reno and I have tried them all, but it always seems like Rickshaw has the freshest fish. I'm not a big fan of rolls and sauces, and opt mainly for Nigiri or sashimi. You can get some dressed up roll anywhere, hell you can buy them in the store, but if you are a true fan of sushi, just fish is where its at and Rickshaw has some of the freshest in town.",3,WcLzAEsT4ENTRvK-SBM2fg
ixPTo6Hum7nNZ7A4VPhTXg,0,2013-02-23 13:37:53,0,WdQKhNN-FJHlb6BaIzsjNQ,3.0,"This was my 1st visit here.  Overall, not that impressed!  To start with parking was really bad!  There are good choices of beer on draft.  The food was ok.  We split a few appetizers.  The fried olives were very tasty & different!  The rest of the appetizers were ok: the blue cheese chips, calamari, & meat/cheese platter.  I would try this place again, but overall not thrilled!",0,K81DSGPsflFdbyXFAytisQ
Zx7n8mdt8OzLRXVzolXNhQ,0,2018-09-25 20:06:58,0,MM2X6ZhpDcX5xGt3gCnd3w,3.0,"Really not sure what the hype was when it opened. It's fine, the ambiance was nice, but the menu is limited and food is nothing to write home about. They are in a nice location so at least if you decide to wait, then you have things to see...",0,9AaD1lH1VCPlAZACrzo1mw
oaboaRBUgGjbo2kfUIKDLQ,0,2015-11-19 03:51:39,1,zj-LN7a09KdkTSWIi8rMkw,5.0,"This place was amazing! I only tried their ice cream I really wanted to try the hot chocolate but didn't get a chance :(. Well the ice cream was great! The first night I came here I got a brownie sundae all for myself, brownie on the bottom and three scoops of ice cream topped with whipped cream and nuts. I finished it all happily! I chose pumpkin cake flavor which was delicious and smooth. I also got pralines and cream that was better than other praline ice creams. The Tennessee fudge was vanilla with fudge swirled it was good not too special. 

The next time I came I got nutter butter ice cream that was really good had cookie pieces in it! I got the hot fudge topping over it and that was a great combination. 

The service was great the workers were really nice and patient with me haha indecisive! They would joke around with me and let me sample all I wanted. Also no judgement for eating all the brownie sundae alone :) lol",3,nRtZD0_psZhnHTG8pY08eg
Iso6F11o-W4g6d7OUEaMng,9,2017-10-02 18:22:13,4,Mb5k1Gllt2_x8l_0WM3lUg,4.0,"My dad and I were here for lunch and after reading some of the reviews, I was excited to check out this restaurant located where an O'Henry's once stood.

The place was fairly empty at 1 on a Friday and we were lead upstairs. Honestly, there's not much going on up there and it was a bit warm, but we decided to stick it out. Everything on the menu looked great and I decided to get the Catfish Acadian, which is catfish topped with crawfish and sauce with a side of vegetables. My dad got the pork chop.

My dish was great! I have no idea what was in the sauce but it was delicious and it was a perfect pairing with the fish. The vegetables were also really good; they were nicely cooked and fresh. My dad wasn't overly blown away by his pork chop, so if you find yourself here you might want to stick to the seafood.

Bria was our waitress and she was wonderful! She was attentive, kept the fresh iced tea coming and she was extremely personable. She was probably the highlight of the visit.

I'm not sure if I would go back. The food was good, but the atmosphere left something to be desired and I feel like I can get good catfish at plenty of places without going out of my way. I might go back at dinner, when the weather is cooler, and sit on the balcony outside as Harry suggested.",11,Xw7ZjaGfr0WNVt6s_5KZfA
t6ALhUz4yCVzZeTNSwVjCA,0,2014-03-15 18:07:44,0,gYKwhONeiszsrzi7dhT2pg,2.0,"Well, well.... Where do I start with this place? First time experience, went in with my partner.

Walking in at about 7:30 on a Friday night (st paddys day weekend even)  and the  place had about 4 customers. That should have been my first clue as to what our experience was going to be like.

We seated ourselves and the waitress, an older gal maybe mid to late 40's who had greasy stringy unwashed hair and rotting teeth came up and took our drink order. My girlfriend got a Dr. Pepper and I got a water. She brought out Coke instead of DP. No biggie. We let it go, assuming it was an honest mistake. After about 10 minutes she returns and we order a 12 piece ""jumbo"" wing basket ($11.99), a 6 piece($7.99), and a beer batter sampler($11.99). 20 minutes pass and finally here comes our appetizer. The waitress throws the basket of appetizers on the table  and says ""here's your food."" Very flat with a big attitude and walks off. The beer battered mushrooms were doughy and undercooked. We had a single half full ranch cup to share between us for the big platter and she avoided our table when she saw we needed more.
***let me note that this waitress is giving the customers at the 3 tables surrounding us WAY better customer service. Even brought their food out in a timely manner with no attitude whatsoever.
I decide to let the mushrooms slide for the moment. I used to work in a restaurant and I understand that mistakes happen, however this far into the experience I'm being mighty generous since it's a first time experience.
We finish our appetizer and we wait and wait and wait and finally she comes by and takes the platter returning 10 minutes later with our wings. She makes no inquiry about the broken open, clearly undercooked, mushrooms still sitting on the platter.
I got the 12 piece with a single half full ranch. Again. Food on the table, doesn't ask if we need anything else which is something she is doing for other customers. at this point we have been here for about 40 minutes.

I got half regular and half thai flavor. The wings were NOT jumbo. They were puny. The flavor was good for the thai, and the waitress even stopped by to check up on us, though I wouldn't consider walking by quickly and saying in your flat attitude tone ""youguysdoingalright?okaycool."" Really all that helpful since she came and went so fast it took me a second to understand her. I had to reiterate for my girlfriend.  When I started on the regular I bit into my drumstick and had to fish a feather out of my mouth. DISGUSTING. It was that point that the entire experience was completely and thoroughly unacceptable.  The wings were soggy because they batter them or something on top of all that.  At first I had no plans other than to pay for the meal and leave the waitress 2 pennies and be on my merry way. But when the waitress came and asked if we needed a box I said no with 6 wings still on my plate, OBVIOUS SOMETHING WAS WRONG, again. She was going to take my stuff and make no inquiry to right the situation. I asked for the manager. Took a minute but finally the manager came over (mind you it is still pretty dead, what are these people doing I wonder?) I explained the food issues but blew off bringing up our treatment by the waitress. Normally I give the benefit of the doubt on this one but it was blatantly obvious that we were being treated differently with a different attitude than other patrons because we are a same-sex couple. Like our table had a contagious disease that prevented us from getting food in a timely manner, and getting drink and condiment refills too, regardless of the *empty* cups on the edge of the table. It wasn't like we were off in the distance. She had to walk by our table every time to communicate with the surrounding tables.

Anyways. The manager experience wasn't the greatest, but I wasn't going to pay for that meal after the feather thing, and she comped everything. BUT only after slightly arguing with us about the undercooked mushrooms, which by the way come frozen which  makes the fact that they weren't cooked all the way acceptable I guess? Don't know. Don't care. I WILL NOT BE GOING BACK!!!

2 stars because they did comp the meal, the waitress got lucky. If I would have had to pay for anything she wouldn't have gotten a tip due to the attitude but we left her $4 anyway since we didn't have to pay for the meal.  THAT IS THE ONLY REASON.
1 star though for the overall experience. Same-sex couples, steer clear. You aren't welcome there and it's obvious.",0,lJ-vU6GSu66vYSxp9t2UeQ
80uB-BqbkWaJgB4SLt-GhQ,2,2008-08-22 21:35:30,9,IuIdDm2PFuyLgj5DIexTTQ,1.0,"Why don't we have a Target?  I thought K-Mart was going out of business.  Well not this one, this miserable son of a bitch refuses to die.  They had the audacity to try to update it.  It reminds me of Jack Palance its old, tired, and smells funny, but it ain't going know where.    I wish a shiny new Target would come along and stab this relic of a store through the heart with its superior retail sword.  I have experienced on no less than 5 occasions of a product being labeled as on sale only to be charged full price at the counter.  Then I have to stop the line to back to the aisle and grab the sign to show it to the cashier.  Once I bought a beach chair here, well my wife saw the dopeness of said chair and wanted to copy me.  I return to the store the next day (happened to be 80 degrees and sunny) and those SOB's raised the price of the chair $10.  I was pissed yo.",5,MkpvBKh2X8mFx6Yhg6KrUw
14ZGwnDyydXdSBsLXpSUrA,0,2015-05-27 21:21:10,0,vYKa4veJpNQLZgNcsq_3dA,4.0,"Don't let the outside fool you-this place is much cuter and nicer inside than you would expect! 

Food is good and reasonably  priced. We ordered papaya salad, triple flavor duck, and king tofu soup. Papaya salad is always refreshing, but this place overdoes it on the fish sauce. Anything triple flavor is always a safe but delicious choice. I would say their king soup, with choice of protein, is a winner. 

And also, BYO!",4,WuiEYopWZOWOuWQD87fVSw
yooufdsf3eAVq_9RQNSDJA,3,2016-12-19 07:32:05,5,ub2BMOwKSTbhbuovib8Gtw,4.0,"I feel so comfortable with the Mazzoni Center.  I, and many others, am incredibly lucky and grateful that these services exist.  Going through all sorts of life challenges can be painful and frightening when you know you're assumed to be a certain way.  Here, there are no assumptions.  They know who they're working with, and they are sensitive without the need to pry for information.  If you're in need of gynecology and you're not a woman, for example, they know exactly how to handle your needs while prioritizing respect for your identity.

My biggest concern is the physical space in which the Mazzoni Center clinic exists.  I feel sort of exposed in the waiting room.  I hope that they someday have the funds to upgrade to a larger, more private space.

If you visit during youth drop-in hours rather than making an appointment, you will probably wait a very long time to see someone.  This is completely understandable, in my opinion.  They'll advise you regarding what time you should show up if you call.

Occasionally, I've noticed lapses in communication; I have been kept waiting in the exam room before with no one around and no idea how much longer I would have to wait.  This is not a common issue, and I find that, overall, I receive more attentive service here than at any other clinic I've visited.

Be aware that the doctor you want to speak with may not always be available over the phone.  Don't be afraid to leave messages with reception.  You'll always receive quick assistance.",8,O7l9ox0WSrIQQoOK2fimOg
BxhkoR6cscJwwex8gx31OA,0,2012-11-06 03:44:19,0,RoeWrhJGsKLnlM1jmfp6-w,1.0,"If I could give half a star I would, I'm from Tx, and anyone that thinks this is BBQ, I am willing to apologize to you for being led to believe that this is what BBQ is like.
I ordered the sample platter, horrific, the chicken looked and tasted like frozen pressed meat, the ribs.... All cartilage, the sausage, bland.... The sauce.... Walmart basic sauce with cups of sugar thrown in.... Extremely overpriced for ummm.... A child's plate (what it seemed like). I would never recommend this place to anyone.",1,C5w8aVgjlQ_R_wpJlvs8Iw
MHqeqoJEjsTHivmuXOW4iQ,0,2013-12-29 01:22:34,0,IrQyuZfiMKRkh3V-0gApbA,4.0,"Really great place for wine!

Came here with my dining group, there was about 20 of us on a Friday, for their Happy Hour. Excellent wine happy hour where all glasses are $5 or you can take $5 off any bottle of wine, which is a great deal if you're sharing with a few people...great way to try a few bottles.

The food was also great! Cheese plates are the way to go here! Excellent selections! Several of my foodie friends ordered sandwiches, which looked & smelled amazing! They all raved about them!

The ambiance is very warm and inviting! They do a great job decorating, especially around the holidays! My favorite space is the enclosed patio area, adjacent to the main dining area. Super warm and romantic on those cold winter evenings! 

The service is great as well!",4,rpUOaLv_7QkDeFQSZMZhOg
0sr1EyOc6Td1C-962QW88w,0,2016-03-07 01:08:02,1,UbhAJpJvtt4jaOv-dpSAyg,1.0,Rude staff. Can't even get a salad order right. Overpriced by the slice. When we sat down to wait for our food I thought wow this is taking a long time given the fact we were the only people in there. I guess it should stay that way. Don't waste your money.,3,kMT7Hb8zRubKuissGbjcfw
0JPi9cyV9i3_kDPj049_qQ,0,2016-12-04 03:38:23,0,albnSVni-b2ioGO8N0FNew,5.0,"Really good, really authentic! This is some of the BEST Mexican cuisine I've tasted since my nana cooked for me; I'm from California so I would know. The enchiladas w/mole are awesome and the carne asada tacos remind me of Rosarito Beach, yummy!",0,sD1VUBste0S7YnxkTNJVwg
K1r1fGmCbrmC_V6Aj22Zew,0,2014-04-01 02:30:48,2,f-nEhqmA4qIfkOUF8i_kwQ,5.0,"You need a Cinnamon Roll from the bake house.  You probably need two; life would have just a little less happiness and light without their Cinnamon Rolls.
The coffee and salads are also excellent, a lovely Saturday morning breakfast treat.",1,j3Ni3vOJwlM1yPUYY2mnUw
HTqXI5S2XcSlh_ylx9sE6g,0,2015-08-06 21:31:14,0,nTj6Dy7YHplPXI5oxcnByA,1.0,I had the carrot cake.... Very disappointed tasted like licorice and baking soda cooking powder. It's too bad because everything looks so delicious :( also didn't like the chocolate chips in it either.,0,fwpHDRkxm7ZNxUtl3ExHmw
ab3pRv-b0o-BwMK2jVbH3Q,0,2017-06-27 23:26:45,0,sBnm0H-HxMTLp5AssjwRbQ,4.0,"You can't beat the prices for the unlimited food, but I've had better. The sushi is delicious, the salad was subpar and the crab Rangoon was probably the worst I've had. I've been twice and would definitely go again.",0,IFy5R9nGh83h-HjdA_GOeQ
